Unnamed: 0,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
87,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_298540,u_1oKYPlfzc4QphyrmNPrrl2mciH3,Jeangreen206,1,1622717839,0,0,0,5,100,These were wonderful..  I did add more sugar to both the crust and filling but didn&#39;t frost the bars.
88,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_306746,u_1oKVlU9oG9gTtaA7Iq6Z6k7VOvx,Guidopuppy,1,1622717869,0,0,0,5,100,"This is a great recipe. Nice and creamy, the rhubarb is very mellow and the topping is not too sweet. This will go into my keeper recipes. I made the recipe exactly as is and didn&#39;t make any changes."
89,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_372350,u_1oKWlxNE6ppJ5ZFQUT3NVqAiuYm,JAPluemer,1,1622718152,0,0,0,5,100,wonderful recipe.  Even those who don&#39;t like rhubarb like this dessert.
90,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_256483,u_1oKXzjXi3lYibcn2ZbBHragQN5u,123rhubarb,1,1622717606,0,0,0,5,100,My new FAVORITE rhubarb recipe!!!!!
91,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_378862,u_1oKZn12a8YLSglOzJHbim5gdAsR,BarabooLinda,1,1622718199,0,0,0,5,100,Yummy
92,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_292240,u_1oKY46kCVzPjHUgz70AyVH8lhP3,timberchick13,1,1622717784,0,0,0,5,100,These bars are dangerous!!
93,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_356957,u_1oKW3SZAbj8Nkkbu8N1A4p3RmpB,Marjade,1,1622718078,0,0,0,5,100,very good
94,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_157673,u_1oKW62xa6Qoo3WEjfmd8ycpvJ7F,sassyboots,1,1622717127,0,0,1,4,100,"I added a Tablespoon of cinnamon and a Teaspoon of Cloves to the rhubarb.  Next time, I&#39;ll add even more.  Very good."
95,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_352895,u_1oKVamogGvH4xAh7s9cGQo0FXPE,crankyankee,1,1622718074,0,0,0,5,100,very good but for a crowd
96,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_292376,u_1oKWAfijWo9qjR5raUXUWoe0DI8,2dye4,1,1622717784,0,1,0,5,193,These bars are one of the best things I&#39;ve ever tasted.  I&#39;ve switched up the fruit too. Equally delicious
97,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_275769,u_1oKWm7RMyx5GVAMCfeSeNSMN4L5,fefekeefe,1,1622717706,0,0,0,5,100,"So, so delicious, my 7 year old says it&#39;s her favorite dessert EVER! She loves it more than birthday cake even. :-)"
98,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_119789,u_1oKW23yyoOHEc3GVJ5A8VL9lB2D,shinyobjects63,1,1622716937,0,0,0,5,100,"Best Rhubarb dessert EVER! We are not really rhubarb fans, but in honor of my grandfather&#39;s rhubarb plant, which each of his grandchildren keep growing in our yards (been around for a good 80 years now!) I try to make something every year. Well THIS year, I have made this recipe six times already! It is absolutely delicious. The shortbread crust and subtle custard filling are sublime. If you love rhubarb, this will be your favorite recipe, and if you don&#39;t, it still might be your favorite dessert recipe!"
99,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_378054,u_1oKbR0G1SMYL8Qy7cKvNfMFSemb,DawnW53406,1,1622718190,0,1,0,5,193,"Yummy! First batch went so fast, I had to make another, immediately. Both times, I just realized,  I failed to bake the crust, and it obviously turned out great anyway. The 2nd time, I wanted more custardy filling, so added 1/4 cup milk., too.  We had a house-full of people, so it makes enough. I will be bringing this to pot-lucks, for sure.  It certainly was NOT bland.  We used freshly picked rhubarb. We all loved the shortbread crust. I feel this was an easy recipe and quick, but then, I had my rhubarb already cut and didn&#39;t bake the crust before adding the filling. It tastes more custardy when eaten warm. It sets up a bit when chilled. It would be yummy even without the topping, I am sure. A big hit, here!"
100,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_140891,u_1oKWmMellxQID0IegDKuL8aHpUN,jewellmrs,1,1622717036,0,1,0,5,193,"Fabulous! My family asks for this. Rhubarb is the key ingredient here. I mix the sugar &amp; flour &amp; rhubarb (more like 6 cups chopped VERY FINE) and let it set while I prepare the other parts. When making the cookie bottom I don&#39;t press it down real tight. For sure, don&#39;t overbake the bottom.  It&#39;s better to eat it like fall apart cake than to have it overcooked &amp; dry.  Ask me how I know. Smile.  Also, bake it in glass, not metal. I love Jaslyn&#39;s suggestions &amp; I plan to try them but this recipe is great as is. It tastes great warm out of the oven AND cold the next day.  Oh, and it makes a lot. It could easily be halved.  And one more thing, I have been making these bars since the recipe was first published in the magazines in 1988 I just never added a rating. Taste of Home fan here!"
101,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_308969,u_1oKXkaAj9JJW2pxbALopcW1r3S1,jaslyn,1,1622717871,0,0,2,4,100,"This is a very yummy way to use up some rhubarb.  I added some cinnamon and nutmeg into the custard part of the bars and cut the sugar just a tad.  I also used a whole brick of cream cheese and more like 1.5 cups of heavy cream for the whipped cream part of the topping, and I think next time I will just double the topping part altogether ~ it is SO GOOD!  All in all, this recipe is a definite keeper.  Next time I will also up the sugar in the crust just a smidge, as that part still needs &#34;something more&#34;."
102,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_167522,u_1oKWmRqoMCtsvLvrWuCa4UTBUXS,ronsujohnson,1,1622717153,0,0,0,5,100,I first tasted this at a potluck dinner.  It is wonderful.
103,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_282412,u_1oKa6WySLExuhx4WzFm59Iu5qgL,GrammyJune,1,1613043763,0,0,0,5,100,<p>The best</p>
104,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_245286,u_1oKYeFbNWANuNSN3aCCMjeqmHzU,lorio16,1,1622717547,0,0,0,2,100,"meh.  I agree with another user that this recipe is quite bland.  Not very sweet.  When you bite into the bars, there is a beautifully creamy, fluffy texture, but not much flavor.  The crust is the best part, I think.  Tastes like shortbread cookies. The custard section seems to be missing something.  This recipes was really a lot of work.  I do not plan to make these again."
105,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_273476,u_1oKXpuTQvOa3Jom7lrLLlATSJYJ,tlwoodard,1,1622717722,0,0,0,5,100,So easy and absolutely delicious!
106,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_237362,u_1oKXblqEQjDIXl0OIh5651jB4BO,vineddy1,1,1622717534,0,1,0,5,193,"Loved these! Next time I will try to have the rhubarb chopped ahead of time, otherwise they were a fairly quick to make desert. I did add walnuts, but otherwise followed the recipe. They were a big hit!"
107,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_240728,u_1oKVZkuMpcmHJah1anZQ17gNQSJ,Nathansgramma,1,1622717525,0,1,0,5,193,Made these with strawberries and rhubarb and they came out great.  Can they be made with any other fruits??  Rhubarb is not available long enough and I don&#39;t have a freezer.
108,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_178875,u_1oKXI5ivj25Vi8Y5T6SCeqCKeAn,BTinker,1,1622717261,0,0,0,5,100,I haven&#39;t made this yet but I love rhubarb so will be making it soon and I&#39;m pretty sure it will rate 5 stars.
109,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_290200,u_1oKZVXbmQDbKgvcpo1NyhcILYyr,schoener,1,1622717765,0,1,0,5,193,These are GREAT. Everyone LOVED them!
110,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_193074,u_1oKYSdtAxxsOgVuWZtGb1Wcluap,cherylmckenzie,1,1622717268,0,0,0,5,100,I made this for a family reunion and it went over very well.  Recipe is definitely a keeper.
111,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_281807,u_1oKZJTvKSf94FLMevJXT7B05W8q,r684,1,1622717718,0,0,0,3,100,The bars are alright but nothing special. I used just one cup of sugar in the filling and it turned out fine. I think the crust is too thick. The topping doesn&#39;t add much to the recipe and I think it is unnecessary.
112,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_240575,u_1oKVf4DFAh1HzTRMO3IkHxRAVOn,scomar02,1,1622717551,0,1,0,5,193,"Made these tonight, very good!!!  When I was at the store getting stuff for this, I did not read it carefully when it came to the cream cheese.  I grabbed two 8oz pkgs., but I did notice it before I made the frosting.  Just used one 8oz pkg, turned out great.  I was too eager to frost and eat the bars, so the frosting got a little warm and melty but after putting it in the fridge, everything turned out great!!!  Easy recipe and very delicious!!!  Also, the crust was good, did not think it was too thick."
113,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_354707,u_1oKVmOXwePvufi7CzDQSY5YeJeD,recipehound54,1,1622718078,0,1,0,5,193,Very good! I followed the recipe as written. The crust could have baked about 3-4 minutes longer but that may have been my oven. I took this to a potluck without having made the recipe before; that&#39;s always a gamble! I received numerous compliments and a few requests for the recipe. Tell-tale vote was in the fact that I took home an empty pan! The bars were sweet but the tartness of the rhubarb balances it out and dessert was light tasting. I also appreciated that real whipped cream and not artificial topping was used. It gave the bars a richer taste than the artificial plastic tasting topping would.
114,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_117947,u_1oKVgl73do2sh2kqPXZd3IF0ZaJ,marge290,1,1622716933,0,0,1,5,100,awesome
115,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_371876,u_1oKWO40KQy6WjshBHqTWX931FoB,regentone,1,1622718171,0,0,0,5,100,Wonderful and lots of rhubarb.
116,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_171949,u_1oKXS1wYxRPuUGj6Hk8uwqcaziJ,Leslie0403,1,1622717164,0,1,0,5,193,"I have always Loved  the Rhubarb Torte my Mom always makes, but not a fan of Meringue; in which I  took off.   This recipe tastes just like her torte, except for a light fluffy cream cheese frosting.   My New Favorite!!"
117,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_318838,u_1oKaQQBIiurAEFglDDjmMVvCuVT,cookingranny5,1,1622717924,0,0,0,5,100,This is the best rhubarb recipe I have ever made!! Love It!!!
118,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_241403,u_1oKZEkVxvL4246hLClpzFaTpNWn,gardensheri_WI_zone4,1,1622717524,0,1,0,5,193,"Made this for a graduation party, and everyone loved it!  Instead of 5 cups of rhubarb, I used 3 cups of rhubarb and 2 cups of chopped strawberries.  I only used about 1/4 cup of sugar to the topping, and both pkgs of cream cheese; the not so sweet topping offset the sweet center.  Plan to use this with straight strawberries, then blackcaps, and follow it up in late summer with peaches--I think they will all be awesome!!!  New keeper recipe!!!!"
119,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_189159,u_1oKXlckKonLZ7KH18b85BySwFS4,swissgyrl,1,1622717260,0,0,0,5,100,"I made these for a Memorial Day get together, everyone loved these bars, but I used 8 ounces of cream cheese ."
120,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_110105,u_1oKVbB5BPOMdo6M8ziWWR7LcDeG,Jokes1,1,1622716902,0,0,1,5,100,"A new favorite, expect for the topping I used 4 ounces of cream cheese, 1/2 powder sugar, 1 tsp vanilla beaten together and then 1 8 ounce cool whip folded in. YUMMO!!!"
121,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_154443,u_1oKWoRXb30IyHT8pO5hLcgKo5do,dwisco,1,1622717111,0,0,4,2,100,haven&#39;t made these due to the huge amount of cream in both filling and frosting.  has anyone made them with half and half in the filling?
122,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_338517,u_1oKZ05kappy6RMMBz7TCDLnGKGL,dham74,1,1622717996,0,0,0,5,100,This was great. At our Mother&#39;s Day BBQ it got rave reviews from everyone
123,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_251506,u_1oKWWycXsdPQZVLyyJCsHMFD0Gh,cookiegramm,1,1622717585,0,0,0,5,100,"My first rhubarb dessert for this season,  the crust and the filling were wonderful!  The topping was good but there was way too much of it. I only put half of it on and it was still over powering. One package of cream cheese would have been plenty.  Family suggested we just use cool whip next time so we could taste the rhubarb.   I will make again.  Thanks for the recipe."
124,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_296991,u_1oKYmj2bx6tGtQbCCS8Nj3jW8tv,MelindaKBamsey,1,1622717805,0,0,0,5,100,These were great!
125,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_216299,u_1oKZJlvIGU4PIS8NQFxoXOR7tx4,debcop,1,1622717371,0,0,0,5,100,I wasn&#39;t paying attention and did not have any heavy cream. And thought the cream was suppose to be in the bars. I used vanilla greek yogurt in the filling and about 8 ounces of Cool Whip in the frosting. These bars turned out excellent.
126,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_277169,u_1oKZB5q5PsynBf3PXOqLBrEhD9T,PromoDesigns,1,1622717727,0,0,0,4,100,Sounds like a wonderful recipe.... BUT can I substitute FRESH strawberries? I don&#39;t have Rhubarb on hand and the store is 40 miles away.
127,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_111338,u_1oKVb9Bwbv9wulZVx3Fu6HxgiaQ,glendaruth,1,1622716897,0,0,0,5,100,"Absolutely amazing, I begged for the recipe last year after having one at the horse show food stand!"
128,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_261653,u_1oKW96EeMQe7Y8Rn4aHKzHIptLn,betty13crocker,1,1622717646,0,0,0,5,100,oh this is very similar to my favorite pie recipe for rhubarb - Rhubarb Custard Pie -= only that recipe has some nutmeg in it... I think I&#39;m going to give this a try since it only gets rave reviews too!!!!
129,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_196467,u_1oKVnQWZd0r5Nf2kvIjaRG40Dym,WIBaker,1,1622717330,0,0,0,2,100,"I made this recipe after reading all the great reviews.  I was very disappointed in these bars  All the butter and whipping cream overpowered the rhubarb.  There is way too much crust for this recipe, half the amount would be much better.  Also, since these bars have to be stored in the fridge, the chilled crust ended up being hard.  Would not make these again.  I&#39;ll save my rhubarb for recipes where the rhubarb can really shine."
130,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_172561,u_1oKVdhgV32mEzh8P4DyNJmGjAQQ,emit1961,1,1622717191,0,0,1,5,100,"I have been making this EVERY year when the rhubarb is ready...This is the ONLY rhubarb recipe I make!  It never disappoints, even the finickiest rhubarb eaters LOVE it...I should say that I still have the original recipe from the 1998 TOH magazine!  That&#39;s a long time to make over and over...try it, you won&#39;t be dissapointed."
131,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_265051,u_1oKVb6gsLKfp5BsaQDdqQhzGD4V,citygirlsf,1,1622717662,0,0,0,5,100,"OUTSTANDING. I used frozen rhubarb that I had thoroughly squeezed out. It came out so great that I don&#39;t think I&#39;d want to take a chance using &#34;raw&#34; rhubarb...would it set as well? Would it release too much liquid?I&#39;m already thinking of other things to sub in...can you imagine this with plump, rum-soaked raisins? Oh, my goodness.I wouldn&#39;t change anything else about this recipe. It&#39;s simply perfect. And it comes together very easily."
132,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_127808,u_1oKVjsu6BPixqDHnvM9YT7lVl8o,Scones2,1,1622716989,0,0,0,5,100,Delicious!!
133,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_220096,u_1oKYMkyomnAxuB0NRHCJ5KODAwR,rieski,1,1622717440,0,0,0,5,100,I&#39;ve made this recipe a few times and got RAVE reviews! I get requests for this ALL the time!!!
134,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_201858,u_1oKVlEvr7enWY8gopQF2fGDqKqM,lindaconnie,1,1622717337,0,0,0,5,100,I mixed rhubarb and fresh blueberries together and added alittle cinnamon to the custard. YUM is all I can say. I have made them with just rhubarb for 12 years.
135,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_282183,u_1oKVaxGEYZdECwHjUKnbsA2bgVW,DawnLockhart,1,1622717739,0,0,0,5,100,The BEST rhubarb recipe you will EVER taste!
136,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_136638,u_1oKWRmNdxqOszrKcOBjalh6A5UA,62cary,1,1622717000,0,0,0,5,100,"Everyone who has eaten these bars just loves them, even if they are not fans of rhubarb.  Very good!!"
137,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_288863,u_1oKYqE8numHJI4SZqMMvl0vgGIy,shell2,1,1622717778,0,0,0,5,100,These are awesome.  I have made these for several years and I always get complimented on them and asked for the recipe.
138,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_241321,u_1oKW6XuDpdmP0XwTUD5T3oWJYSx,revluphtiaf,1,1622717554,0,0,0,5,100,Made this for a potluck and it was a hit! Definitely will make it again! YUM!
139,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_325109,u_1oKaqOst8VTOJNcQEyM3s9lmZfi,mippers7,1,1622717919,0,0,0,0,100,"This recipe is hands down my all time favorite that I got from Taste of Home over the past 12 years! I have substituted fresh blueberries, blackberries, and raspberries...each to die for!!!! EVERYONE, and I mean EVERYONE loves and requests these!"
140,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_113633,u_1oKVp36MvHt5kpmz5FOVyjxEF2q,clairdo,1,1622716918,0,0,0,5,100,Again and again and again.
141,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_200212,u_1oKXAxJVNqGtRGVwmJbDy8zwNjE,Sodbusterswife,1,1622717335,0,0,0,5,100,I make these bars every year when my rhubarb is ready.  I am never disappointed.
142,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_200046,u_1oKXAxJVNqGtRGVwmJbDy8zwNjE,Sodbusterswife,1,1622717324,0,0,0,5,100,I make these bars every year when my rhubarb is ready.  I am never disappointed.
143,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_156980,u_1oKWUQ0cMdEDZwufw4rF983l44D,kowgirl15,1,1622717098,0,0,0,5,100,I absolutely loved this recipie!
144,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_123723,u_1oKVmUTFbOg1JSDueCWUW9X3GEy,Cookiemaster13,1,1622716956,0,0,0,5,100,"Definately a keeper, not to sweet - just perfect. The texture was nice. My frosting was way runnier than what is pictured. I will decrease the whipping cream next time."
145,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_291601,u_1oKVktVZMuMeYoQCzkZ2HcvvYFj,24jesus,1,1622717780,0,0,0,5,100,These are to die for. I sometimes use Cool whip for the frosting instead of heavy cream in hopes of cutting calories :) I dare not make them too often since I can&#39;t stop eating them. HEAVENLY!!!!!!!!!!!!!!!!!!!
146,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_292153,u_1oKVajCCIkPlpV95LqYj4dXbe9O,misscleocat,1,1622717807,0,0,0,5,100,These bars are delicious.  Next time I make this I won&#39;t add the full cup of cream to the topping as I found it softer than what I would like.
147,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_185125,u_1oKXi2qjZWluYB9ZdU9ICNAtrcu,JustDenise,1,1622717251,0,0,0,5,100,"I love this recipe, and I make it every spring, as soon as my rhubarb is ready to be picked. I added 2 cups of fresh sliced strawberries and an extra tablespoon of flour to the filling."
148,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_168901,u_1oKX20ZvOsC49sGIROGT1K3RR4U,munrosix,1,1622717181,0,0,0,5,100,I found this recipe awhile back.. NOW it is a MUST to make a few times during the growing season.. MY family loves this!  It is nice change from the regular recipes I have found.
149,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_291628,u_1oKW7f2cPUNfcWMDxf2spk6KFv9,ljanks,1,1622717780,0,0,0,5,100,These are the best rhubarb bars!
150,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_292095,u_1oKVZm06HuAJvEWFCoYwuCc19vS,l2bake,1,1622717782,0,0,0,5,100,These are wonderful and we enjoy them without the topping. Delicious!
151,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_261390,u_1oKXjXDc54sMEuZwV79Xug4EfIr,gmasheri,1,1622717622,0,0,0,5,100,"Oh my gosh, these were so good!  Our family loves rhubarb and this recipe just went to the top of my list!  Be sure to have the recipe handy when you serve these as everyone will ask for it!"
152,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_317721,u_1oKaLqaS0dLySfdgMRg9NByw66v,taldrich,1,1622717933,0,0,0,5,100,This is such a delicious recipe for rhubarb.  Ymmy.  One of my favorite spring time recipes!
153,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_292300,u_1oKYweaiepBHlKgYs8JMRRiAPex,sherylmh,1,1622717805,0,0,0,5,100,"These bars were really good. The crust is very tasty. It&#39;s also good without the topping. I added 2 Tbs. Strawberry gelatin to the filling, mixing in with the sugar &amp; flour."
154,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_208979,u_1oKX8e6OEqEpE0UySTO05ndaE9C,cmnielsen,1,1622717362,0,0,0,5,100,I took this divine dessert to work this week---the girls LOVED it and wanted the recipe....they didn&#39;t even want to share with other departments!!  The pan emptied FAST!
155,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_200252,u_1oKW5Jg2yWSsv4ecX5QosBUUQkm,luvya848,1,1622717328,0,0,0,5,100,"I make these every spring, Soooo good."
156,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_128778,u_1oKVZtJXskDZGPv7aO8DLofgB34,25kevin,1,1622716983,0,0,0,5,100,Delicious. Creamy and moist dessert. Love the topping.
157,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_228285,u_1oKVZtMRUdPhNsHbgdznZ6UHzsn,Gina23,1,1622717470,0,0,0,5,100,"I&#39;ve also been making these bars since they first came out in the magazine. They are outstanding! Creamy, rich, with a wonderful texture. Loved by young and old, they are even requested for birthdays!"
158,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_167577,u_1oKWnViYJoxTt5OkoIy2BbRBkWc,chenderson1954,1,1622717170,0,0,0,5,100,I first made these bars a few years ago and they became an instant favorite of my family&#39;s.  These are the BEST bars ever!!!
159,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_183599,u_1oKX3jSSx6ySgrioRuqqAF11ybG,katherton5,1,1622717256,0,0,0,5,100,I LOVE these bars and so does everyone who has tried them.  One lady ate the whole pan over the course of a couple of days and then about died when she say the fat content in them.  My sis-in-law who swears she doesn&#39;t like rhubarb loves them as well.  I&#39;ve been making them ever since the recipe came out and will continue to make it.
160,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_230921,u_1oKZUbvhmriBdavZRwFkB4Zu1Bg,deniserh,1,1622717449,0,0,0,5,100,Just love these bars.  They have to be my favorite way to use rhubarb.
161,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_147514,u_1oKWgyjpYiiwny3X5YSfCleJLhH,sassypups,1,1622717067,0,0,0,5,100,Great Bars...have been making these since they first appeared around 1999 in The Taste of HomeMag. recipe section. !!!!!!!!
162,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_273549,u_1oKVaYhH3iI9H8KotJFUTCk6b87,baking mama,1,1622717665,0,0,0,5,100,So delicious!!!  Will definately make these again.
163,40,8431,Rhubarb Custard Bars,sp_aUSaElGf_8431_c_153681,u_1oKVsFIoT3aNkjy1rfRd2PMttwo,BasketCase61,1,1622717093,0,1,0,5,193,Have made these for years but in a jelly roll pan (they get thinner) &amp; its become 1 of our top 2 rhubarb favorites!  Everyone ALWAYS asks for the recipe!
0,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_2FOtw50mXwLPg5AYPIz6ohTUnqz,u_NvAQtN3sbMsE,Karen4710,1,1664375194,0,0,0,0,392,Has anyone tried freezing it and then thawing it for later use?
1,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_21LxzU65KZhMu9T8Q9TSn8zOJSI,u_ncPDkXrtaexg,Mitchell072,1,1637734430,1,0,1,1,516,"Why is the batter runny? Made it just like it says, room temp eggs, soft cream cheese. Is it not enough sugar, added the half cup like recipe says"
2,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_1vj0xYCqsGLu9DZfM4Oq4I9sDWH,u_OPsWW2lSDYSb,Benny192,1,1627060438,1,6,1,5,615,"I have made this many times, but I cook it on my smoker, it will cause a fight over the last piece"
3,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_433295,u_1oKWOpXpHf2nD7Wq5OUQlCVjlry,jderck,1,1622648874,0,7,6,0,230,"I can&#39;t rate because I haven&#39;t made it yet, but it looks absolutely delish! Has anyone tried making it in a rectangle pan and cut into bars? What size pan and how long to bake?"
4,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_407536,u_1oKbDY2ax2cysgWuB1EIKhKuI4a,Michelle ,1,1622718355,0,2,0,5,253,Need to bake longer.  Watch until golden brown and set.     Too good!
5,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_396225,u_1oKd0sLLMe6i9nH9EbG7u34k9cb,Tracy,1,1622718309,0,7,1,5,338,"I made this for Thanksgiving and it was a huge hit!  It’s not overly sweet, like a pecan pie sometimes is. I used Hershey’s caramel topping. It wasn’t fat free. Otherwise, followed directions with the exception of time.   I read another review that said to bake longer and I did, about 8-10 minutes. It was awesome!  It’s neat how the syrup moves to the bottom under the cheesecake. I love that magic!  Anyway, super easy with limited ingredients and great taste.... just add a little more time.  Like the other review said, jiggly on top in the middle should be fine!"
6,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_392782,u_1oKcq4rbxcpKRv2JAhLrKjyU8OK,Jill,1,1622718291,0,4,2,4,235,I have found out a few things making this recipe.  1) use ice cream topping (I used Smuckers) and NOT SYRUP.  The syrup doesn’t set up.  2) it needs to cook about 15 minutes longer than the recipe says.  Always delicious and a new favorite.
7,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_391615,u_1oKcvekdDoA4W2DHBkLu6Luf0x4,Krystal,1,1622718290,0,2,0,5,253,"I find this recipe my new go to! Everyone loves it! If you read the reviews saying it was a runny mess...don&#39;t be alarmed, my first one was too. There is nothing wrong with the pie, if you get a runny mess try again because you didn&#39;t cook it long enough. That being said, even though my first one was a runny mess, I was STILL asked to make it again! I&#39;ve had luck adding 10 mins to the cook time give or take. It should still move in the middle slightly but it shouldn&#39;t be too jiggly. It&#39;s tough to tell with this one when it&#39;s done. When you get it right it&#39;s amazing!"
8,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_425663,u_1oKaKu7b2zYcNvWCEEhelYkg8xG,MikeHowse,1,1622718471,0,1,4,1,116,"Well now I have made it and it only gets 1 star, it really doesn&#39;t deserve a star at all.Very disappointed. Followed the recipe to the T. Refrigerated over night cut into it today and its nothing but a runny mess. I still tastes &#34;okay&#34; but I will from now own stick to my Karo syrup half light and half dark pecan pie recipe that always comes out perfect. Mike"
